"ID","time","lon","lat","centre_lon","centre_lat","d2c","step","angle"
"PET-C",2012-01-31 08:50:49,3.134609012,-65.5138313,2.158636873,-69.9442646,495.839013784765,22.6559756540392,0.0326650898982334
"PET-C",2012-01-31 09:20:49,3.5304631,-65.63395486,2.158636873,-69.9442646,484.181128100573,17.3404685346168,-0.029383388982377
"PET-C",2012-01-31 09:50:49,3.827838944,-65.72963475,2.158636873,-69.9442646,475.252808997348,19.2725070798343,0.00850384775845652
"PET-C",2012-01-31 10:20:49,4.161898811,-65.83477092,2.158636873,-69.9442646,465.94979201108,23.8595641229588,0.0853974620944389
"PET-C",2012-01-31 10:50:49,4.603118578,-65.94981421,2.158636873,-69.9442646,457.059037789865,16.9860573491675,-0.0748085755069345
"PET-C",2012-01-31 11:20:49,4.902334131,-66.04122243,2.158636873,-69.9442646,450.092056443249,20.3554402320519,-0.0633657145587274
"PET-C",2012-01-31 11:50:49,5.244658975,-66.15974033,2.158636873,-69.9442646,441.178616759369,20.4548635140671,0.013864841377296
"PET-C",2012-01-31 12:20:49,5.594333477,-66.27688092,2.158636873,-69.9442646,433.159437829678,8.97192771173028,0.328857133831355
"PET-C",2012-01-31 12:50:49,5.781040514,-66.3056086,2.158636873,-69.9442646,432.732031482943,22.6474236816681,-0.255778090084058
"PET-C",2012-01-31 13:20:49,6.193153409,-66.42346269,2.158636873,-69.9442646,426.673470337346,24.1448802801494,-0.0992956702770549
"PET-C",2012-01-31 13:50:49,6.601425327,-66.56597334,2.158636873,-69.9442646,418.978708175878,16.529270975353,0.0181055511480524
"PET-C",2012-01-31 14:20:49,6.886426222,-66.66160773,2.158636873,-69.9442646,414.624445721717,21.3625625380649,-0.119396236542791
"PET-C",2012-01-31 14:50:49,7.216789756,-66.80170978,2.158636873,-69.9442646,407.357867240812,22.9396740606172,0.187730545335795
"PET-C",2012-01-31 15:20:49,7.638777255,-66.92320567,2.158636873,-69.9442646,404.790785750884,7.43057083198327,-0.092473784455007
"PET-C",2012-01-31 15:50:49,7.765807194,-66.96747436,2.158636873,-69.9442646,403.502375664199,8.05645169986915,0.0293574390969636
"PET-C",2012-01-31 16:20:49,7.907348277,-67.01385958,2.158636873,-69.9442646,402.47386182397,23.2987084982797,0.138310829447873
"PET-C",2012-01-31 16:50:49,8.362208984,-67.12419297,2.158636873,-69.9442646,403.563634717904,23.513583250904,-0.106529328061298
"PET-C",2012-01-31 17:20:49,8.790354514,-67.25398288,2.158636873,-69.9442646,403.348970136179,10.9269466477958,0.0616034353459403
"PET-C",2012-01-31 17:50:49,8.999057402,-67.3095707,2.158636873,-69.9442646,404.311057523668,15.951225571795,-0.365652213400177
"PET-C",2012-01-31 18:20:49,9.209291248,-67.4274642,2.158636873,-69.9442646,400.391627248446,8.28846622507925,-1.2881183645109
"PET-C",2012-01-31 18:50:49,9.086184485,-67.48483169,2.158636873,-69.9442646,392.113856685196,0.163682353323141,-3.13342156453135
